"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","browser_Browser","browser_Version","browser_Operating.System","browser_Resolution","mobile_cont","studyintro_time_First.Click","studyintro_time_Last.Click","studyintro_time_Page.Submit","studyintro_time_Click.Count","cleanser_time_First.Click","cleanser_time_Last.Click","cleanser_time_Page.Submit","cleanser_time_Click.Count","effectiveness_time_First.Click","effectiveness_time_Last.Click","effectiveness_time_Page.Submit","effectiveness_time_Click.Count","effect1","effect2","effect3","effect4","free_response","thought_time_First.Click","thought_time_Last.Click","thought_time_Page.Submit","thought_time_Click.Count","cleaning_ability","active_ingred","anti_bacterial","effectiveness","smell","ways_to_use","color","cost","package_apperance","ad_appearance","stores","Dettol","other_versions","other_products","redisplay_time_First.Click","redisplay_time_Last.Click","redisplay_time_Page.Submit","redisplay_time_Click.Count","entitativity_time_First.Click","entitativity_time_Last.Click","entitativity_time_Page.Submit","entitativity_time_Click.Count","coherent","unified","typified","features","resources","similar","representative","purchase_time_First.Click","purchase_time_Last.Click","purchase_time_Page.Submit","purchase_time_Click.Count","purchase","like_brand","ad_favorability","ad_interesting","wtp_1","amt_produced","widely_avail","popular","brand_like_group","effort","realistic","familiar","heard_of","num_bottles_ck","att_check","freq_use","age","gender","english","lookup","prev_taken","purpose","cond","attributesalience_DO","mturk_num","ip_num","paid","count_mturk","mturk_dup","count_ip","ip_dup","res1","res2","phone"
"2020-07-07 09:10:38","2020-07-07 09:19:33","0","99","534","0","2020-07-07 12:50:54","R_xyH21ISh0jedfvr","","","","","anonymous","EN","Chrome","86.0.4195.0","Windows NT 10.0","1366x768","1","0","0","2.615","0","0","0","15.992","0","4.358","21.697","22.455","5","9","9","9","9","OFFERS AND DISCOUNT","3.757","50.565","54.186","21","9","8","8","9","8","8","8","8","9","8","9","8","8","9","0","0","10.492","0","7.105","20.434","21.889","8","9","8","9","8","8","8","9","3.276","18.632","20.107","6","9","8","9","8","13.12","9","8","9","9","9","7","9","2","9","2","8","60","1","2","1","1","USEFUL TO KNOW ABOUT THE PRODUCT","clean_low","thought_time|thought_intro|effectiveness|other_versions|anti_bacterial|other_products|active_ingred|ways_to_use|stores|package_apperance|color|cost|smell|Dettol|cleaning_ability|ad_appearance",597,590,1,1,0,1,0,1366,768,0
"2020-07-07 09:11:39","2020-07-07 09:25:11","0","100","812","1","2020-07-07 09:25:11","R_1BVL0pPKS94eHHH","","","","","anonymous","EN","Chrome","81.0.4044.138","Windows NT 10.0","1280x720","1","0","0","30.714","0","0","0","32.787","0","5.223","22.504","24.29","6","7","8","8","8","The disinfected liquid smells good. This is the first thing I think about when seeing the dettol ad.","18.11","109.399","110.327","19","8","7","9","8","9","7","6","6","6","6","7","8","1","3","0","0","7.859","0","10.374","98.694","99.557","11","8","8","8","8","8","1","9","5.395","63.111","64.688","10","9","8","8","8","4.82","7","8","9","6","7","9","9","2","5","5","8","46","1","2","1","1","To know people's decision making on disinfectant products.","clean_high","thought_time|thought_intro|effectiveness|other_versions|cost|smell|ways_to_use|stores|anti_bacterial|package_apperance|active_ingred|color|cleaning_ability|Dettol|other_products|ad_appearance",598,591,1,1,0,1,0,1280,720,0
"2020-07-07 09:11:44","2020-07-07 09:17:31","0","100","347","1","2020-07-07 09:17:32","R_3MamMdRcz3ekXkK","","","","","anonymous","EN","Chrome","83.0.4103.116","Macintosh","1680x1050","1","0","0","16.104","0","0","0","33.47","0","20.438","29.494","30.62","4","5","6","6","5","The ad is very basic and simple. While it shows the product and explains what it does, there is nothing dynamic or memorable about it.","6.957","36.428","37.297","14","6","5","6","5","5","2","5","2","7","8","2","7","2","7","0","0","3.855","0","6.765","29.726","30.71","7","4","6","3","5","3","5","5","2.789","23.772","25.601","9","3","4","2","2","1.01","6","3","3","5","8","5","2","2","1","2","9","44","2","2","1","1","how we feel about ads","clean_low","thought_time|thought_intro|ways_to_use|color|stores|package_apperance|other_products|effectiveness|active_ingred|Dettol|other_versions|smell|ad_appearance|cost|cleaning_ability|anti_bacterial",599,592,1,1,0,1,0,1680,1050,0
"2020-07-07 09:11:50","2020-07-07 09:23:39","0","3","708","0","2020-07-07 12:51:00","R_1dLGOSp763HTAB0","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","clean_high","",72,477,0,8,1,2,1,1366,768,0
"2020-07-07 09:11:51","2020-07-07 09:16:02","0","100","250","1","2020-07-07 09:16:02","R_1F33ifRVT5TlaDR","","","","","anonymous","EN","Chrome","83.0.4103.116","Macintosh","1440x900","1","0","0","15.822","0","14.97","14.97","15.507","1","2.648","8.037","8.749","6","6","6","6","5","I just thought about how it looks kinda like a knock off of a main brand.","5.096","41.303","41.701","24","5","5","6","5","3","2","1","6","8","3","7","1","1","7","0","0","2.8","0","6.525","40.848","41.886","16","4","2","3","7","7","8","6","1.896","22.331","23.463","7","6","6","7","7","4.06","6","7","5","1","9","9","1","2","4","2","7","26","2","2","1","2","How people view ads (I've never seen this one in a paid survey but others)","clean_high","thought_time|thought_intro|effectiveness|active_ingred|other_versions|cost|package_apperance|smell|anti_bacterial|cleaning_ability|color|stores|ways_to_use|Dettol|ad_appearance|other_products",600,593,1,1,0,1,0,1440,900,0
"2020-07-07 09:12:11","2020-07-07 09:20:44","0","100","513","1","2020-07-07 09:20:44","R_1oC55GwmmaANT40","","","","","anonymous","EN","Chrome","83.0.4103.106","Windows NT 6.3","1364x768","1","0","0","1.739","0","10.001","10.001","11.647","1","1.745","11.012","12.067","7","7","8","9","8","stay clean","1.209","29.429","40.106","19","8","9","8","8","9","9","7","8","9","7","9","8","8","8","0","0","4.15","0","1.508","12.619","14.551","10","7","8","9","8","7","8","9","3.563","12.401","14.119","8","7","8","9","8","9.08","8","9","8","9","7","8","9","2","8","9","8","32","1","2","1","2","short consumer research survey","clean_low","thought_time|thought_intro|other_versions|active_ingred|effectiveness|smell|ad_appearance|other_products|stores|cleaning_ability|package_apperance|cost|anti_bacterial|ways_to_use|Dettol|color",601,594,1,3,1,3,1,1364,768,0
"2020-07-07 09:12:19","2020-07-07 09:16:09","0","100","230","1","2020-07-07 09:16:09","R_2pMne4qwbsg74d1","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","2560x1440","1","0","0","5.232","0","2.199","2.199","18.925","1","2.545","11.959","14.203","8","3","2","2","1","I thought the cleaning chemical looked kind of anemic at first glance; it didn't look like it would be effective. probably some green product or something.","6.207","36.266","37.413","20","9","9","7","9","2","6","9","5","4","2","2","1","2","6","2.747","2.747","3.037","1","5.775","32.518","33.864","17","1","1","1","1","1","1","2","2.342","11.073","12.62","12","1","2","1","1","1.99","1","2","2","5","8","8","1","1","5","2","9","27","1","2","1","1","I don't know ","clean_high","thought_time|thought_intro|Dettol|cleaning_ability|cost|other_products|ways_to_use|active_ingred|ad_appearance|effectiveness|anti_bacterial|color|other_versions|stores|smell|package_apperance",602,595,1,1,0,1,0,2560,1440,0
"2020-07-07 09:12:24","2020-07-07 09:20:31","0","100","486","1","2020-07-07 09:20:31","R_3J8EeWP61AbNYm3","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.3","1360x768","1","0","0","11.914","0","0","0","15.554","0","8.154","36.985","37.7","5","9","8","9","6","dettol is a  good product  from begin  to til  now  .","5.117","62.11","62.898","21","6","7","6","5","4","5","6","7","6","4","6","6","6","5","0","0","13.707","0","7.984","29.793","30.945","11","7","7","6","8","6","7","7","3.356","33.271","35.306","6","8","9","7","8","4.08","6","7","6","7","6","7","8","2","1","2","5","36","1","2","1","1","about  dettol advertisement  .","clean_low","thought_time|thought_intro|effectiveness|package_apperance|stores|other_versions|ways_to_use|Dettol|color|cost|active_ingred|smell|ad_appearance|anti_bacterial|other_products|cleaning_ability",603,596,1,1,0,1,0,1360,768,0
"2020-07-07 09:12:25","2020-07-07 09:16:53","0","100","267","1","2020-07-07 09:16:53","R_3oU7p9AJIgVtqkh","","","","","anonymous","EN","Chrome","81.0.4044.141","CrOS x86_64 12871.102.0","1200x750","1","0","0","2.613","0","1.581","16.732","21.289","5","5.71","13.252","13.785","8","7","7","8","8","The color of the spray handle","7.172","50.583","51.445","30","1","1","5","5","4","4","1","1","7","6","1","1","1","6","1.716","3.391","3.971","3","8.446","23.942","24.382","14","5","5","5","5","5","9","9","4.667","15.456","16.29","6","6","6","6","6","2.67","7","7","7","7","3","8","1","1","1","9","9","37","2","2","1","1","To see how people form opinions","clean_low","thought_time|thought_intro|ways_to_use|smell|other_products|color|effectiveness|anti_bacterial|package_apperance|cleaning_ability|stores|other_versions|Dettol|active_ingred|ad_appearance|cost",604,597,0,1,0,1,0,1200,750,0
"2020-07-07 09:12:35","2020-07-07 09:21:36","0","100","540","1","2020-07-07 09:21:37","R_UyIszGYMJIvfHmV","","","","","anonymous","EN","Chrome","83.0.4103.97","Windows NT 10.0","1366x768","1","0","0","27.071","0","0","0","29.365","0","7.652","35.647","36.293","8","7","8","8","8","The product name, Dettol.","13.838","77.616","78.561","17","4","1","3","2","1","4","2","2","7","6","3","9","2","1","0","0","24.017","0","13.939","85.612","86.276","12","8","9","6","7","6","3","8","4.079","35.213","36.901","10","9","9","8","7","5.2","7","9","9","6","9","7","9","2","4","2","7","30","1","2","1","1","Consumer research","clean_high","thought_time|thought_intro|ad_appearance|ways_to_use|other_products|color|effectiveness|smell|package_apperance|Dettol|active_ingred|cleaning_ability|stores|anti_bacterial|cost|other_versions",605,598,1,1,0,1,0,1366,768,0
"2020-07-07 09:12:45","2020-07-07 09:15:58","0","100","193","1","2020-07-07 09:15:58","R_aWyQWGZrys84Sfn","","","","","anonymous","EN","Chrome","84.0.4147.68","Windows NT 10.0","1366x768","1","0","0","1.185","0","0","0","11.178","0","2.048","6.637","7.384","4","8","9","6","9","cleaner","1.232","21.952","22.737","14","5","7","7","9","8","9","6","7","6","6","8","9","8","8","0","0","2.228","0","1.286","10.797","11.606","9","6","9","7","8","6","8","9","2.048","9.599","11.909","7","7","6","8","7","8.26","7","9","6","9","7","9","9","2","1","2","9","63","2","2","1","1","opinion study","clean_low","thought_time|thought_intro|anti_bacterial|ways_to_use|ad_appearance|other_products|active_ingred|Dettol|stores|cleaning_ability|smell|cost|effectiveness|package_apperance|other_versions|color",526,521,1,2,1,2,1,1366,768,0
"2020-07-07 09:12:52","2020-07-07 09:17:31","0","100","278","1","2020-07-07 09:17:31","R_2drMWdfJmmepOx8","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1628x916","1","0","0","16.536","0","5.921","15.031","31.848","2","2.425","7.847","9.309","6","6","7","6","6","I wonder how well this really works?","5.057","48.758","49.502","20","9","7","9","9","1","2","1","1","3","6","1","2","1","1","0","0","6.266","0","9.652","44.76","45.652","12","7","8","7","5","9","1","6","3.239","12.43","13.726","5","6","6","6","5","4.13","9","9","8","6","9","8","1","1","9","2","7","45","1","2","1","1","Evaluating how ad copy and imagery impacts product perception?","clean_high","thought_time|thought_intro|smell|other_products|ways_to_use|cleaning_ability|color|other_versions|Dettol|anti_bacterial|active_ingred|package_apperance|ad_appearance|effectiveness|stores|cost",606,599,1,1,0,1,0,1628,916,0
"2020-07-07 09:12:57","2020-07-07 09:26:49","0","100","831","1","2020-07-07 09:26:49","R_3dSVWNi2TPNPtZS","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","0","0","35.907","0","8.821","8.821","55.953","1","6.335","72.585","73.418","9","9","9","9","9","Health in my home.","5.143","192.507","199.583","24","5","5","4","4","5","5","3","5","5","5","4","5","3","5","0","0","4.412","0","4.589","20.517","21.919","15","7","6","6","6","6","7","7","3.455","56.279","57.662","12","7","8","7","8","12.27","7","8","7","7","7","8","7","1","7","8","8","45","2","2","1","1","This is health in people.","clean_high","thought_time|thought_intro|other_versions|color|effectiveness|stores|anti_bacterial|Dettol|other_products|active_ingred|cost|cleaning_ability|package_apperance|ways_to_use|smell|ad_appearance",607,600,1,1,0,1,0,1366,768,0
"2020-07-07 09:13:03","2020-07-07 09:19:18","0","100","375","1","2020-07-07 09:19:19","R_3KPiKHnzNIJcC00","","","","","anonymous","EN","Chrome","83.0.4103.116","Macintosh","1280x800","1","0","0","6.755","0","4.643","71.561","72.326","3","4.951","13.794","14.465","7","6","6","7","7","I thought it looked like a very chemical filled cleaner.","4.241","41.878","43.811","25","5","5","5","5","7","5","6","4","7","6","4","6","4","6","11.071","11.071","12.37","1","4.438","23.952","24.689","13","5","5","4","4","5","4","5","2.012","18.254","19.258","9","3","3","3","2","2.41","7","7","5","3","6","4","2","1","1","2","4","35","2","2","1","1","Study effects of an ad","clean_low","thought_time|thought_intro|ways_to_use|ad_appearance|active_ingred|smell|package_apperance|cleaning_ability|color|Dettol|cost|stores|other_versions|anti_bacterial|other_products|effectiveness",608,601,1,1,0,1,0,1280,800,0
"2020-07-07 09:13:11","2020-07-07 09:18:30","0","100","318","1","2020-07-07 09:18:30","R_Zkvd8BSDcbC02kh","","","","","anonymous","EN","Firefox","78.0","Macintosh","1920x1080","1","0","0","9.395","0","0","0","14.35","0","4.47","12.243","13.272","5","6","6","6","6","I felt that the ad doesn't necessarily compel me to believe that the product is very effective. It has an unpolished look to it, and it made me feel like this a product that would be sold at a discount retailer than a grocery store.","7.779","57.379","58.438","15","8","8","7","8","1","5","4","1","1","7","6","1","1","7","0","0","2.677","0","19.546","53.858","55.037","7","1","1","1","5","1","9","6","2.947","15.149","16.17","5","1","5","1","1","0.99","3","2","1","1","9","4","1","1","1","2","9","42","2","2","1","1","To determine how an ad makes us perceive the quality of a product","clean_low","thought_time|thought_intro|smell|other_products|cleaning_ability|other_versions|Dettol|color|ways_to_use|anti_bacterial|effectiveness|package_apperance|cost|ad_appearance|active_ingred|stores",609,602,1,1,0,1,0,1920,1080,0
"2020-07-07 09:13:49","2020-07-07 09:19:06","0","100","316","1","2020-07-07 09:19:06","R_2wLcUCNqcm3MEA8","","","","","anonymous","EN","Edge","86.0.569.0","Windows NT 10.0","2048x1152","1","0","0","3.225","0","3.159","3.812","11.952","2","0.582","16.025","16.616","9","8","8","8","9","It looks like it would be tough on stains","5.705","72.346","72.889","20","8","8","6","8","8","2","5","5","5","5","1","7","1","1","0","0","1.454","0","5.781","52.376","52.856","8","9","9","9","9","7","8","8","1.902","17.025","17.515","11","9","8","6","6","5.7","7","7","5","8","9","9","1","1","5","2","2","31","1","2","1","1","I think it's about getting different opinions from different sources to see how they compare. ","clean_high","thought_time|thought_intro|stores|other_versions|color|cost|anti_bacterial|other_products|ad_appearance|smell|effectiveness|active_ingred|ways_to_use|Dettol|cleaning_ability|package_apperance",610,603,1,1,0,1,0,2048,1152,0
"2020-07-07 09:14:16","2020-07-07 09:28:12","0","100","836","1","2020-07-07 09:28:12","R_1GOJl5iVLeFwVTa","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.3","1364x768","1","5.832","5.845","176.684","2","0","0","18.369","0","4.065","10.455","13.864","4","9","8","8","9","cleaning is very important ","5.034","37.035","38.65","15","8","8","8","9","9","9","9","8","9","8","7","8","8","7","0","0","16.346","0","2.392","14.973","16.401","8","9","8","9","9","9","8","7","2.827","13.349","14.805","6","8","7","9","8","11.98","7","9","8","9","8","7","8","1","8","2","8","32","1","2","1","1","cleaning","clean_low","thought_time|thought_intro|cost|color|other_versions|smell|active_ingred|anti_bacterial|cleaning_ability|package_apperance|ad_appearance|stores|ways_to_use|Dettol|other_products|effectiveness",611,604,1,1,0,1,0,1364,768,0
"2020-07-07 09:14:40","2020-07-07 09:19:23","0","100","283","1","2020-07-07 09:19:24","R_2y7bm2wBexP4WNd","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1024x768","1","0","0","1.299","0","0","0","11.805","0","1.319","7.424","8.394","6","7","8","7","7","IT IS GOOD PRODUCT TO USE IN ALL HOUSES.","1.383","22.174","24.955","14","8","8","7","8","7","8","7","7","8","7","7","8","7","8","0","0","2.114","0","1.782","11.558","12.474","7","7","8","7","7","7","7","8","1.59","16.208","17.238","5","6","8","8","7","11.24","6","8","8","7","8","8","9","2","1","2","8","36","1","2","1","1","","clean_low","thought_time|thought_intro|stores|Dettol|ad_appearance|other_versions|effectiveness|anti_bacterial|smell|package_apperance|other_products|ways_to_use|cost|cleaning_ability|color|active_ingred",612,605,1,1,0,1,0,1024,768,0
"2020-07-07 09:14:43","2020-07-07 09:25:01","0","100","618","1","2020-07-07 09:25:01","R_1qXoKGLHuyrQaJv","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","0","0","26.114","0","0","0","30.387","0","10.685","25.333","26.917","8","8","8","7","8","Anti bacteria cleaning.","5.365","76.087","80.71","16","8","3","9","8","7","2","7","1","2","3","8","3","2","1","0","0","22.674","0","29.543","33.491","48.334","3","7","8","4","6","7","4","6","2.623","32.456","34.155","6","7","8","8","8","1.48","9","9","9","9","8","9","9","2","1","2","7","35","1","1","1","1","To evaluate the product","clean_low","thought_time|thought_intro|color|effectiveness|ad_appearance|ways_to_use|anti_bacterial|smell|active_ingred|cost|other_versions|stores|Dettol|cleaning_ability|package_apperance|other_products",613,606,1,1,0,1,0,1366,768,0
"2020-07-07 09:15:03","2020-07-07 09:17:59","0","100","175","1","2020-07-07 09:17:59","R_50SyiWtiGRvt0eB","","","","","anonymous","EN","Chrome","77.0.3865.92","Android 10","412x846","1","0","0","2.456","0","3.765","3.765","11.495","1","1.832","6.563","7.122","12","5","5","7","7","What the packaging looked like and the logos","0.911","23.012","23.344","47","4","7","7","7","2","6","4","6","7","3","7","4","6","6","0","0","5.2","0","0.925","9.725","10.128","22","4","2","6","7","4","3","5","0.978","8.626","9.225","18","7","7","2","4","3.58","5","3","4","6","7","5","5","1","7","2","2","33","1","2","1","1","I'm not sure","clean_high","thought_time|thought_intro|Dettol|smell|ad_appearance|other_versions|stores|package_apperance|anti_bacterial|active_ingred|other_products|cleaning_ability|color|cost|ways_to_use|effectiveness",614,607,1,1,0,1,0,412,846,1
"2020-07-07 09:15:07","2020-07-07 09:20:20","0","23","312","0","2020-07-07 12:50:47","R_1IoZvjGgtdz3DiQ","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","7.374","16.262","20.029","2","0","0","238.732","0","3.701","13.295","14.397","6","6","6","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","clean_high","",615,608,0,1,0,1,0,1366,768,0
"2020-07-07 09:15:11","2020-07-07 09:23:45","0","100","513","1","2020-07-07 09:23:45","R_qKF3jVgySEqK7rr","","","","","anonymous","EN","Chrome","83.0.4103.106","Windows NT 6.3","1364x768","1","0","0","39.122","0","0","0","52.457","0","15.477","36.612","37.711","4","8","9","9","8","Its killed the virus","6.018","43.234","44.227","18","8","8","8","7","9","7","8","8","9","7","9","8","8","8","0","0","20.059","0","13.328","25.961","28.22","7","8","7","9","8","9","7","8","5.702","19.02","20.459","5","9","8","9","8","12.06","8","7","9","8","8","7","9","1","8","2","7","34","1","2","1","2","This study purpose is killed the virus","clean_high","thought_time|thought_intro|color|Dettol|package_apperance|anti_bacterial|effectiveness|cleaning_ability|smell|other_versions|ad_appearance|other_products|stores|cost|ways_to_use|active_ingred",616,609,1,1,0,1,0,1364,768,0
"2020-07-07 09:15:16","2020-07-07 09:22:03","0","100","406","1","2020-07-07 09:22:04","R_1jfzIgG9irsmuiL","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.3","1366x768","1","5.856","9.753","11.171","6","1.653","1.653","39.374","1","1.249","7.009","8.842","6","5","7","5","6","The product appearance.","4.687","32.509","33.465","18","6","7","6","6","4","6","5","4","5","6","4","4","6","4","0","0","3.297","0","3.569","22.81","24.341","8","5","6","4","6","4","6","5","1.22","39.961","40.806","8","5","7","6","4","8.05","5","7","4","5","9","7","7","2","1","2","6","34","1","2","1","1","How people think as a consumer.","clean_low","thought_time|thought_intro|color|cleaning_ability|smell|ways_to_use|package_apperance|other_products|active_ingred|anti_bacterial|Dettol|other_versions|stores|ad_appearance|cost|effectiveness",617,610,1,1,0,1,0,1366,768,0
"2020-07-07 09:15:18","2020-07-07 09:21:54","0","100","395","1","2020-07-07 09:21:55","R_3CQkQDHzMh4vjk0","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.3","1364x768","1","0","0","18.992","0","0","0","17.092","0","2.518","9.746","11.642","5","8","7","8","7","I LIKE THIS AD. ","3.542","31.602","34.451","19","7","7","8","7","7","8","8","7","7","8","7","8","8","8","0","0","9.817","0","3.531","18.464","21.848","7","8","7","7","8","7","8","7","2.193","12.196","14.5","5","8","7","8","7","7.18","8","7","9","8","8","7","9","2","8","2","7","32","2","2","2","2","THE PURPOSE OF THIS STUDY IS INTERESTED.","clean_low","thought_time|thought_intro|anti_bacterial|cost|other_versions|stores|color|effectiveness|ad_appearance|smell|Dettol|cleaning_ability|ways_to_use|package_apperance|other_products|active_ingred",618,611,1,1,0,1,0,1364,768,0
"2020-07-07 09:15:31","2020-07-07 09:22:56","0","100","445","1","2020-07-07 09:22:57","R_3qZFgLs5dcmAMra","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1600x900","1","0","0","14.966","0","17.639","17.639","19.382","1","4.131","45.55","46.773","11","7","7","5","7","killing viruses","6.089","70.568","71.78","26","5","9","9","9","3","7","1","6","6","6","7","4","2","6","7.059","7.059","10.541","1","8.38","76.884","79.212","14","5","5","4","7","3","9","8","2.901","38.839","39.752","9","7","7","3","4","3.04","7","7","5","2","9","6","1","1","6","2","9","47","1","1","1","1","Advertisement effectiveness","clean_high","thought_time|thought_intro|color|effectiveness|Dettol|active_ingred|other_versions|other_products|stores|cleaning_ability|ad_appearance|ways_to_use|smell|cost|package_apperance|anti_bacterial",619,612,1,1,0,1,0,1600,900,0
"2020-07-07 09:15:46","2020-07-07 09:38:27","0","100","1361","1","2020-07-07 09:38:27","R_2pVN49pzLh1hfMu","","","","","anonymous","EN","Firefox","78.0","Windows NT 10.0","1440x900","1","0","0","5.223","0","166.388","173.955","355.285","2","2.217","9.76","10.585","5","7","7","8","7","Why is it smarter?","159.966","209.965","210.728","17","7","5","7","7","3","6","2","6","7","8","3","5","2","4","0","0","475.174","0","63.496","87.913","88.633","10","7","3","5","8","6","7","8","2.253","13.934","14.89","6","3","5","7","6","3","7","6","6","2","8","9","1","1","1","2","6","37","1","2","1","1","See how we view a product based on an ad and limited information","clean_low","thought_time|thought_intro|other_products|color|package_apperance|ways_to_use|smell|cleaning_ability|cost|other_versions|ad_appearance|anti_bacterial|effectiveness|active_ingred|stores|Dettol",620,613,1,1,0,1,0,1440,900,0
"2020-07-07 09:15:52","2020-07-07 09:22:09","0","100","376","1","2020-07-07 09:22:10","R_2tGuPFXxtPyFS7q","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","0","0","1.619","0","11.828","11.828","14.055","1","1.494","8.27","9.24","6","9","7","6","8","is very good for home","1.779","26.659","28.144","21","7","7","8","6","4","8","9","9","6","5","9","7","6","6","0","0","6.721","0","4.524","7.844","10.273","6","8","5","6","8","6","6","9","2.345","48.131","49.567","8","9","6","6","4","9.99","8","6","9","4","9","8","6","1","8","2","6","30","1","2","1","1","soap detto","clean_high","thought_time|thought_intro|cost|Dettol|ways_to_use|other_products|color|package_apperance|cleaning_ability|anti_bacterial|ad_appearance|active_ingred|other_versions|stores|smell|effectiveness",621,614,1,1,0,1,0,1366,768,0
"2020-07-07 09:16:01","2020-07-07 09:24:45","0","100","524","1","2020-07-07 09:24:45","R_214fZYRm34SZuPN","","","","","anonymous","EN","Chrome","83.0.4103.116","Macintosh","1366x768","1","0","0","16.637","0","0","0","39.883","0","10.013","20.511","22.336","5","4","4","3","3","The ad was very bland and the design of dettol was very appealing. It seemed as if it wouldn't clean anything.","16.278","78.517","79.907","14","3","3","1","5","1","2","7","5","7","7","4","3","2","7","0","0","14.198","0","9.568","58.355","60.416","8","2","7","5","3","2","4","2","3.171","32.09","33.157","5","1","2","2","2","4.5","2","4","2","6","9","2","1","1","1","2","3","20","1","2","1","1","The purpose was to evaluate a certain marketing ad through the general public.","clean_high","thought_time|thought_intro|other_versions|stores|anti_bacterial|other_products|ad_appearance|package_apperance|ways_to_use|active_ingred|color|cleaning_ability|Dettol|effectiveness|cost|smell",622,615,1,1,0,1,0,1366,768,0
"2020-07-07 09:16:02","2020-07-07 09:20:57","0","100","294","1","2020-07-07 09:20:57","R_2PorGKwFmDeBHTD","","","","","anonymous","EN","Firefox","78.0","Windows NT 10.0","1536x864","1","3.125","16.196","17.048","41","4.534","22.325","26.675","12","0.67","7.904","8.1","9","7","8","8","7","How this could cleaner could sanitize my home","0.504","30.108","30.85","29","8","6","8","6","4","7","5","7","6","5","8","5","5","7","0.694","1.052","2.266","3","0.562","22.112","23.23","38","6","5","5","7","7","7","7","1.647","16.359","17.218","16","6","6","7","5","4.33","6","7","7","6","8","7","2","1","2","2","7","36","1","2","1","1","Consumer research regarding cleaning solution","clean_low","thought_time|thought_intro|package_apperance|ways_to_use|smell|anti_bacterial|effectiveness|active_ingred|ad_appearance|cleaning_ability|Dettol|cost|stores|other_versions|other_products|color",623,616,1,1,0,1,0,1536,864,0
"2020-07-07 09:16:03","2020-07-07 09:19:48","0","100","225","1","2020-07-07 09:19:49","R_1mL5bxZuJlJ3B8x","","","","","anonymous","EN","Chrome","86.0.4195.0","Windows NT 10.0","1366x768","1","0","0","2.072","0","0","0","16.199","0","1.556","6.698","7.642","5","6","7","8","7","good.","1.595","26.042","27.747","15","7","7","7","7","7","8","8","7","7","6","7","8","8","8","0","0","3.241","0","1.849","10.103","11.898","7","6","7","8","8","7","8","7","2.386","11.272","11.914","7","6","7","8","7","13.23","6","7","8","7","6","7","8","2","7","2","7","30","1","2","2","2","good.","clean_high","thought_time|thought_intro|stores|ad_appearance|Dettol|effectiveness|anti_bacterial|other_versions|cleaning_ability|cost|other_products|package_apperance|smell|ways_to_use|color|active_ingred",624,617,1,1,0,1,0,1366,768,0
"2020-07-07 09:16:11","2020-07-07 09:37:38","0","100","1287","1","2020-07-07 09:37:38","R_sCn1SlOAlZPH9EB","","","","","anonymous","EN","Chrome","83.0.4103.116","Macintosh","1440x900","1","0","0","18.473","0","0","0","147.124","0","2.391","6.879","7.654","4","3","5","4","5","It looked cheap","1.099","708.81","799.617","18","7","6","7","6","4","4","6","7","8","6","5","5","5","5","0","0","1.89","0","0.95","106.305","107.074","8","7","5","4","5","6","7","6","0.866","8.836","9.506","7","6","4","5","6","4.96","5","4","6","4","6","7","6","1","1","2","7","35","1","2","1","1","Not sure","clean_low","thought_time|thought_intro|active_ingred|other_versions|cleaning_ability|package_apperance|color|ways_to_use|ad_appearance|Dettol|smell|stores|effectiveness|cost|other_products|anti_bacterial",625,618,1,1,0,1,0,1440,900,0
